case,ssim,psnr,mse,mae,msle,psnr_01,psnr_01_eps,psnr_eps,rmse
BraTS-GLI-01190-000,0.9566450715065002,22.4520320892334,0.0026666317135095596,0.03913019970059395,0.0008550132042728364,25.740367889404297,25.740371704101562,22.4520320892334,0.051639437675476074
BraTS-GLI-01191-000,0.705342173576355,18.759653091430664,0.0133056053891778,0.08426714688539505,0.004857602063566446,18.759653091430664,18.759653091430664,18.759653091430664,0.11534992605447769
BraTS-GLI-01215-000,0.9063007831573486,19.004396438598633,0.012576514855027199,0.07701116055250168,0.0051476131193339825,19.004396438598633,19.004398345947266,19.004398345947266,0.1121450662612915
BraTS-GLI-01229-000,0.9679513573646545,18.04956817626953,0.007597137242555618,0.0640162006020546,0.002743784338235855,21.193500518798828,21.193500518798828,18.003660202026367,0.08716155588626862
BraTS-GLI-01231-000,0.9267997145652771,18.012662887573242,0.007123436313122511,0.06482554227113724,0.0036739043425768614,21.473102569580078,21.47310447692871,18.012664794921875,0.08440045267343521
BraTS-GLI-01245-000,0.9506401419639587,20.212064743041992,0.004860164597630501,0.04877075180411339,0.0015767207369208336,23.13348960876465,23.13348960876465,20.21092987060547,0.06971488147974014
BraTS-GLI-01263-000,0.8790010213851929,15.305797576904297,0.015389000996947289,0.08616527169942856,0.008580091409385204,18.12789535522461,18.12789535522461,15.305795669555664,0.12405241280794144
BraTS-GLI-01269-000,0.7976620197296143,21.01443099975586,0.007916928268969059,0.0587652325630188,0.003039933741092682,21.01443099975586,21.014432907104492,21.014432907104492,0.08897712081670761
BraTS-GLI-01282-000,0.8650278449058533,17.83553123474121,0.0069358632899820805,0.057616788893938065,0.0022654894273728132,21.588993072509766,21.5889949798584,17.835533142089844,0.08328182995319366
BraTS-GLI-01288-000,0.5583072304725647,19.07259178161621,0.012380572035908699,0.0781639888882637,0.005567857529968023,19.07259178161621,19.072593688964844,19.072593688964844,0.11126802116632462
BraTS-GLI-01313-000,0.9170863032341003,23.004066467285156,0.0018769109155982733,0.03212202712893486,0.0005638449219986796,27.265562057495117,27.26556396484375,23.004066467285156,0.0433233305811882
BraTS-GLI-01330-000,0.6831686496734619,17.352127075195312,0.018398704007267952,0.08118598163127899,0.00749259302392602,17.352127075195312,17.352127075195312,17.352127075195312,0.13564182817935944
BraTS-GLI-01332-000,0.9491539001464844,19.087297439575195,0.0066027832217514515,0.06067020073533058,0.0030622046906501055,21.8027286529541,21.802730560302734,19.06795883178711,0.08125751465559006
BraTS-GLI-01357-000,0.9429663419723511,21.10287857055664,0.004533092956990004,0.05186135694384575,0.0015783135313540697,23.436052322387695,23.436052322387695,21.08294677734375,0.06732824444770813
BraTS-GLI-01389-000,0.8984629511833191,16.959928512573242,0.008189449086785316,0.05831075459718704,0.0026869962457567453,20.86745262145996,20.86745262145996,16.94593620300293,0.09049557149410248
BraTS-GLI-01425-000,0.7033258676528931,19.200708389282227,0.012020680122077465,0.06996225565671921,0.004689172841608524,19.200708389282227,19.20071029663086,19.20071029663086,0.10963886231184006
BraTS-GLI-01439-000,0.7969720363616943,14.706260681152344,0.01399038452655077,0.0733058750629425,0.004584978334605694,18.541702270507812,18.541702270507812,14.6502103805542,0.11828095465898514
BraTS-GLI-01447-000,0.9892123341560364,20.113435745239258,0.0008938330574892461,0.02406826615333557,0.0002650404640007764,30.48743438720703,30.48743438720703,20.065753936767578,0.029897041618824005
BraTS-GLI-01453-000,0.8680018782615662,16.735872268676758,0.01733098365366459,0.0927325040102005,0.006052542943507433,17.611766815185547,17.61176872253418,16.73587417602539,0.13164718449115753
BraTS-GLI-01498-000,0.9366168975830078,19.843204498291016,0.002639684360474348,0.03772018477320671,0.0008517993264831603,25.78447914123535,25.784481048583984,19.843204498291016,0.051377858966588974
BraTS-GLI-01499-000,0.6913977861404419,19.20794105529785,0.012000682763755322,0.07274254411458969,0.005163864698261023,19.20794105529785,19.20793914794922,19.20793914794922,0.10954762995243073
BraTS-GLI-01516-000,0.7223131656646729,18.16098403930664,0.015272201038897038,0.07650385051965714,0.007198899053037167,18.16098403930664,18.16098403930664,18.16098403930664,0.12358074635267258
BraTS-GLI-01517-000,0.973723292350769,16.563949584960938,0.004297094419598579,0.04963343217968941,0.0014631312806159258,23.668249130249023,23.668251037597656,16.56395149230957,0.0655522271990776
BraTS-GLI-01665-000,0.8647109270095825,19.61465835571289,0.010927830822765827,0.057579927146434784,0.005465153604745865,19.61465835571289,19.614660263061523,19.614660263061523,0.1045362651348114
